SchoolCode,SchoolName,StreetNumber,StreetName,Suburb,District,StateName,PostCode,CountryName,LevelOfSchooling,SchoolSubType,LocationLatitude,LocationLongitude,SchoolGender,SchoolSpecialityType
8114,Glen Innes High School,25,Edward Street,Glen Innes,,New South Wales,2370,Australia,Secondary School,Year 7 to Year 12,-29.744294,151.742487,Coed,Comprehensive
8115,Gosford High School,NULL,NULL,Gosford,,New South Wales,2250,Australia,Secondary School,Year 7 to Year 12,-33.417183,151.341388,Coed,Comprehensive
8116,Goulburn High School,132,Goldsmith Street,Goulburn,,New South Wales,2580,Australia,Secondary School,Year 7 to Year 12,-34.746861,149.711241,Coed,Comprehensive
8117,Grafton High School,97,Mary Street,Grafton,,New South Wales,2460,Australia,Secondary School,Year 7 to Year 12,-29.682105,152.932509,Coed,Comprehensive
8118,Griffith High School,88,Coolah Street,Griffith,,New South Wales,2680,Australia,Secondary School,Year 7 to Year 12,-34.292249,146.039628,Coed,Comprehensive
8119,Hay War Memorial High School,216,Pine Street,Hay,,New South Wales,2711,Australia,Secondary School,Year 7 to Year 12,-34.504747,144.839262,Coed,Comprehensive
8120,Hornsby Girls High School,NULL,NULL,Hornsby,,New South Wales,2077,Australia,Secondary School,Year 7 to Year 12,-33.706627,151.101083,Girls,Comprehensive
8121,Hurlstone Agricultural High School,1,Roy Watts Road,Glenfield,,New South Wales,2167,Australia,Secondary School,Year 7 to Year 12,-33.970383,150.893629,Coed,Agricultural
8122,Inverell High School,NULL,NULL,Inverell,,New South Wales,2360,Australia,Secondary School,Year 7 to Year 12,-29.765729,151.110782,Coed,Comprehensive
8123,Kempsey High School,22,Broughton Street,West Kempsey,,New South Wales,2440,Australia,Secondary School,Year 7 to Year 12,-31.068060,152.824202,Coed,Comprehensive
8124,"The Rivers Secondary College, Lismore High Campus",118B,Dalley Street,East Lismore,,New South Wales,2480,Australia,Secondary School,Year 7 to Year 12,-28.820823,153.297294,Coed,Comprehensive
8125,Lithgow High School,22,Maple Crescent,Lithgow,,New South Wales,2790,Australia,Secondary School,Year 7 to Year 12,-33.485739,150.166271,Coed,Comprehensive
8126,Maitland High School,32,High Street,East Maitland,,New South Wales,2323,Australia,Secondary School,Year 7 to Year 12,-32.747365,151.597333,Coed,Comprehensive
8127,Maitland Grossmann High School,22,Morpeth Road,East Maitland,,New South Wales,2323,Australia,Secondary School,Year 7 to Year 12,-32.743453,151.591504,Coed,Comprehensive
8128,Mudgee High School,41,Douro Street,Mudgee,,New South Wales,2850,Australia,Secondary School,Year 7 to Year 12,-32.597793,149.583627,Coed,Comprehensive
8129,Murwillumbah High School,NULL,NULL,Murwillumbah,,New South Wales,2484,Australia,Secondary School,Year 7 to Year 12,-28.336032,153.391648,Coed,Comprehensive
8132,North Sydney Boys High School,127,Falcon Street,North Sydney,,New South Wales,2060,Australia,Secondary School,Year 7 to Year 12,-33.829336,151.207734,Boys,Comprehensive
8133,North Sydney Girls High School,5,Emmett Street,Crows Nest,,New South Wales,2065,Australia,Secondary School,Year 7 to Year 12,-33.830244,151.203447,Girls,Comprehensive
8134,Orange High School,NULL,NULL,Orange,,New South Wales,2800,Australia,Secondary School,Year 7 to Year 12,-33.280352,149.084361,Coed,Comprehensive
8135,Parramatta High School,NULL,NULL,Parramatta,,New South Wales,2150,Australia,Secondary School,Year 7 to Year 12,-33.817883,150.996083,Coed,Comprehensive
8136,St George Girls High School,14,Palmerston Street,Kogarah,,New South Wales,2217,Australia,Secondary School,Year 7 to Year 12,-33.959073,151.136035,Girls,Comprehensive
8137,Sydney Boys High School,NULL,NULL,Moore Park,,New South Wales,2021,Australia,Secondary School,Year 7 to Year 12,-33.892165,151.218904,Boys,Comprehensive
8138,Sydney Girls High School,560,Cleveland Street,Moore Park,,New South Wales,2021,Australia,Secondary School,Year 7 to Year 12,-33.894191,151.220371,Girls,Comprehensive
8139,Tamworth High School,14,Robyn Street,South Tamworth,,New South Wales,2340,Australia,Secondary School,Year 7 to Year 12,-31.105768,150.916936,Coed,Comprehensive
8140,Taree High School,NULL,NULL,Taree,,New South Wales,2430,Australia,Secondary School,Year 7 to Year 12,-31.909866,152.463860,Coed,Comprehensive
8141,Sydney Technical High School,686,Forest Road,Bexley,,New South Wales,2207,Australia,Secondary School,Year 7 to Year 12,-33.963075,151.114342,Boys,Comprehensive
8142,Wagga Wagga High School,42,Coleman Street,Turvey Park,,New South Wales,2650,Australia,Secondary School,Year 7 to Year 12,-35.124438,147.364366,Coed,Comprehensive
8143,Wollongong High School of the Performing Arts,NULL,NULL,North Wollongong,,New South Wales,2500,Australia,Secondary School,Year 7 to Year 12,-34.406432,150.889188,Coed,Performing Arts
8144,Yanco Agricultural High School,NULL,Unnamed Road,Yanco,,New South Wales,2703,Australia,Secondary School,Year 7 to Year 12,-34.632239,146.383678,Coed,Agricultural
8146,Parkes High School,2A,Albert Street,Parkes,,New South Wales,2870,Australia,Secondary School,Year 7 to Year 12,-33.138824,148.180256,Coed,Comprehensive
8147,Conservatorium High School,4C,Macquarie Street,Sydney,,New South Wales,2000,Australia,Secondary School,Year 7 to Year 12,-33.863407,151.214080,Coed,Performing Arts
8148,Cowra High School,28,Dowell Street,Cowra,,New South Wales,2794,Australia,Secondary School,Year 7 to Year 12,-33.814136,148.688347,Coed,Comprehensive
8150,Katoomba High School,11,Bourne Street,Katoomba,,New South Wales,2780,Australia,Secondary School,Year 7 to Year 12,-33.727402,150.314399,Coed,Comprehensive
8151,Homebush Boys High School,22,Bridge Road,Homebush,,New South Wales,2140,Australia,Secondary School,Year 7 to Year 12,-33.866059,151.077132,Boys,Comprehensive
8152,Burwood Girls High School,95,Queen Street,Croydon,,New South Wales,2132,Australia,Secondary School,Year 7 to Year 12,-33.875318,151.113036,Girls,Comprehensive
8154,Casino High School,90,Queensland Road,Casino,,New South Wales,2470,Australia,Secondary School,Year 7 to Year 12,-28.845167,153.043700,Coed,Comprehensive
8155,Young High School,11,Campbell Street,Young,,New South Wales,2594,Australia,Secondary School,Year 7 to Year 12,-34.317142,148.291705,Coed,Comprehensive
8156,Leeton High School,26,Mallee Street,Leeton,,New South Wales,2705,Australia,Secondary School,Year 7 to Year 12,-34.546840,146.405976,Coed,Comprehensive
8157,Narrandera High School,1,Dundas Street,Narrandera,,New South Wales,2700,Australia,Secondary School,Year 7 to Year 12,-34.744210,146.567177,Coed,Comprehensive
8159,Willoughby Girls High School,46,Eaton Street,Willoughby,,New South Wales,2068,Australia,Secondary School,Year 7 to Year 12,-33.803128,151.199957,Girls,Comprehensive
8161,Randwick Boys High School,333-335,Avoca Street,Randwick,,New South Wales,2031,Australia,Secondary School,Year 7 to Year 12,-33.924712,151.238771,Boys,Comprehensive
8162,Macksville High School,10,Park Street,Macksville,,New South Wales,2447,Australia,Secondary School,Year 7 to Year 12,-30.714945,152.917010,Coed,Comprehensive
8163,Penrith High School,240,High Street,Penrith,,New South Wales,2750,Australia,Secondary School,Year 7 to Year 12,-33.756721,150.706537,Coed,Comprehensive
8164,Muswellbrook High School,18,Clendinning Street,Muswellbrook,,New South Wales,2333,Australia,Secondary School,Year 7 to Year 12,-32.268737,150.897592,Coed,Comprehensive
8165,Bega High School,183,Auckland Street,Bega,,New South Wales,2550,Australia,Secondary School,Year 7 to Year 12,-36.678459,149.838766,Coed,Comprehensive
8166,Wyong High School,53,Alison Road,Wyong,,New South Wales,2259,Australia,Secondary School,Year 7 to Year 12,-33.281328,151.417918,Coed,Comprehensive
8168,Temora High School,110,Gloucester Street,Temora,,New South Wales,2666,Australia,Secondary School,Year 7 to Year 12,-34.441897,147.539525,Coed,Comprehensive
8169,Strathfield Girls High School,116,Albert Road,Strathfield,,New South Wales,2135,Australia,Secondary School,Year 7 to Year 12,-33.873901,151.084571,Girls,Language
8170,Narrabri High School,2,Gibbons Street,Narrabri,,New South Wales,2390,Australia,Secondary School,Year 7 to Year 12,-30.335548,149.782670,Coed,Comprehensive
8171,Kiama High School,7,Weston Place,Kiama,,New South Wales,2533,Australia,Secondary School,Year 7 to Year 12,-34.680660,150.847197,Coed,Comprehensive
8173,Wauchope High School,6,Nelson Street,Wauchope,,New South Wales,2446,Australia,Secondary School,Year 7 to Year 12,-31.450894,152.731158,Coed,Comprehensive
8174,Quirindi High School,113,Hill Street,Quirindi,,New South Wales,2343,Australia,Secondary School,Year 7 to Year 12,-31.501631,150.680087,Coed,Comprehensive
8176,Liverpool Girls High School,NULL,NULL,Liverpool,,New South Wales,2170,Australia,Secondary School,Year 7 to Year 12,-33.917986,150.931475,Girls,Comprehensive
8177,Kurri Kurri High School,NULL,NULL,Kurri Kurri,,New South Wales,2327,Australia,Secondary School,Year 7 to Year 12,-32.810142,151.486294,Coed,Comprehensive
8178,Richmond High School,25,Hereford Street,Hobartville,,New South Wales,2753,Australia,Secondary School,Year 7 to Year 12,-33.600535,150.746715,Coed,Comprehensive
8179,Junee High School,37,Lydia Street,Junee,,New South Wales,2663,Australia,Secondary School,Year 7 to Year 12,-34.869115,147.592765,Coed,Comprehensive
8180,Campbelltown Performing Arts High School,34,Queen Street,Campbelltown,,New South Wales,2560,Australia,Secondary School,Year 7 to Year 12,-34.060108,150.822959,Coed,Performing Arts
8184,Punchbowl Boys High School,NULL,NULL,Punchbowl,,New South Wales,2196,Australia,Secondary School,Year 7 to Year 12,-33.924027,151.052954,Boys,Comprehensive
8186,Liverpool Boys High School,NULL,NULL,Liverpool,,New South Wales,2170,Australia,Secondary School,Year 7 to Year 12,-33.917157,150.931540,Boys,Comprehensive
8187,East Hills Girls Technology High School,7,Lucas Road,East Hills,,New South Wales,2213,Australia,Secondary School,Year 7 to Year 12,-33.956866,150.992016,Girls,Technology
8188,Gunnedah High School,NULL,NULL,Gunnedah,,New South Wales,2380,Australia,Secondary School,Year 7 to Year 12,-30.982637,150.248768,Coed,Comprehensive
8189,Kyogle High School,199,Summerland Way,Kyogle,,New South Wales,2474,Australia,Secondary School,Year 7 to Year 12,-28.625772,153.001529,Coed,Comprehensive
8190,Cootamundra High School,34,Poole Street,Cootamundra,,New South Wales,2590,Australia,Secondary School,Year 7 to Year 12,-34.635419,148.017191,Coed,Comprehensive
8191,Corrimal High School,78,Pioneer Road,East Corrimal,,New South Wales,2518,Australia,Secondary School,Year 7 to Year 12,-34.374243,150.910710,Coed,Comprehensive
8193,Mullumbimby High School,9,Jubilee Avenue,Mullumbimby,,New South Wales,2482,Australia,Secondary School,Year 7 to Year 12,-28.558569,153.494604,Coed,Comprehensive
8194,Forbes High School,18,Wyndham Avenue,Forbes,,New South Wales,2871,Australia,Secondary School,Year 7 to Year 12,-33.364596,148.011352,Coed,Comprehensive
8195,Ballina High School,41,Martin Street,Ballina,,New South Wales,2478,Australia,Secondary School,Year 7 to Year 12,-28.866603,153.565058,Coed,Comprehensive
8196,Monaro High School,9,Yulin Avenue,Cooma,,New South Wales,2630,Australia,Secondary School,Year 7 to Year 12,-36.216655,149.134021,Coed,Comprehensive
8197,Wellington High School,6,Simpson Street,Wellington,,New South Wales,2820,Australia,Secondary School,Year 7 to Year 12,-32.546677,148.947815,Coed,Comprehensive
8201,Nowra High School,NULL,NULL,Nowra,,New South Wales,2541,Australia,Secondary School,Year 7 to Year 12,-34.872966,150.609361,Coed,Comprehensive
8202,Singleton High School,NULL,NULL,Singleton,,New South Wales,2330,Australia,Secondary School,Year 7 to Year 12,-32.569684,151.177593,Coed,Comprehensive
8203,Belmont High School,424,Pacific Highway,Belmont,,New South Wales,2280,Australia,Secondary School,Year 7 to Year 12,-33.027147,151.660114,Coed,Comprehensive
8204,Dapto High School,20,Cleveland Road,Dapto,,New South Wales,2530,Australia,Secondary School,Year 7 to Year 12,-34.499054,150.785868,Coed,Comprehensive
8205,Illawarra Sports High School,2A,George Street,Berkeley,,New South Wales,2506,Australia,Secondary School,Year 7 to Year 12,-34.480849,150.853331,Coed,Sports
8206,East Hills Boys High School,NULL,NULL,East Hills,,New South Wales,2213,Australia,Secondary School,Year 7 to Year 12,-33.957229,150.994115,Boys,Technology
8207,Hunters Hill High School,12,Reiby Road,Hunters Hill,,New South Wales,2110,Australia,Secondary School,Year 7 to Year 12,-33.832696,151.148509,Coed,Comprehensive
8208,Cheltenham Girls High School,17,The Promenade,Cheltenham,,New South Wales,2119,Australia,Secondary School,Year 7 to Year 12,-33.756270,151.074096,Girls,Comprehensive
8209,Cabramatta High School,90,Sussex Street,Cabramatta,,New South Wales,2166,Australia,Secondary School,Year 7 to Year 12,-33.901422,150.928913,Coed,Comprehensive
8210,Lake Macquarie High School,16,Marmong Street,Booragul,,New South Wales,2284,Australia,Secondary School,Year 7 to Year 12,-32.975553,151.613863,Coed,Comprehensive
8211,Normanhurst Boys High School,27,Fraser Road,Normanhurst,,New South Wales,2076,Australia,Secondary School,Year 7 to Year 12,-33.721475,151.101466,Boys,Comprehensive
8213,Birrong Boys High School,13,Rodd Street,Birrong,,New South Wales,2143,Australia,Secondary School,Year 7 to Year 12,-33.894047,151.025024,Boys,Comprehensive
8214,"The Rivers Secondary College, Richmond River High Campus",NULL,NULL,North Lismore,,New South Wales,2480,Australia,Secondary School,Year 7 to Year 12,-28.798765,153.279612,Coed,Comprehensive
8215,Picton High School,480,Argyle Street,Picton,,New South Wales,2571,Australia,Secondary School,Year 7 to Year 12,-34.194467,150.608418,Coed,Comprehensive
8216,Queanbeyan High School,23,Early Street,Crestwood,,New South Wales,2620,Australia,Secondary School,Year 7 to Year 12,-35.353243,149.220484,Coed,Comprehensive
8217,Camden High School,272,Cawdor Road,Camden,,New South Wales,2570,Australia,Secondary School,Year 7 to Year 12,-34.076800,150.678500,Coed,Comprehensive
8218,Deniliquin High School,101,Wellington Street,Deniliquin,,New South Wales,2710,Australia,Secondary School,Year 7 to Year 12,-35.536270,144.961269,Coed,Comprehensive
8219,Hunter River High School,36,Elkin Avenue,Heatherbrae,,New South Wales,2324,Australia,Secondary School,Year 7 to Year 12,-32.782330,151.733299,Coed,Comprehensive
8220,Randwick Girls High School,17,Barker Street,Randwick,,New South Wales,2031,Australia,Secondary School,Year 7 to Year 12,-33.921832,151.239440,Girls,Comprehensive
8221,Kingsgrove North High School,2,Saint Albans Road,Kingsgrove,,New South Wales,2208,Australia,Secondary School,Year 7 to Year 12,-33.933980,151.097628,Coed,Comprehensive
8222,Asquith Girls High School,32,Baldwin Avenue,Asquith,,New South Wales,2077,Australia,Secondary School,Year 7 to Year 12,-33.689716,151.112750,Girls,Comprehensive
8223,Bass High School,106,Johnston Road,Bass Hill,,New South Wales,2197,Australia,Secondary School,Year 7 to Year 12,-33.897941,150.989379,Coed,Comprehensive
8224,Blacktown Girls High School,23,Fifth Avenue,Blacktown,,New South Wales,2148,Australia,Secondary School,Year 7 to Year 12,-33.761976,150.910792,Girls,Comprehensive
8225,Marsden High School,22,Winbourne Street,West Ryde,,New South Wales,2114,Australia,Secondary School,Year 7 to Year 12,-33.803326,151.071124,Coed,Comprehensive
8227,Merrylands High School,46,Bristol Street,Merrylands West,,New South Wales,2160,Australia,Secondary School,Year 7 to Year 12,-33.840847,150.969570,Coed,Comprehensive
8229,Northmead Creative and Performing Arts High School,27,Campbell Street,Northmead,,New South Wales,2152,Australia,Secondary School,Year 7 to Year 12,-33.788092,150.999661,Coed,Performing Arts
