StateCode,State,District,City,Suburb,PostCode,Location,PropertyMedianValue,UpdatedYear,UpdatedMonth
NSW,NEW SOUTH WALES,NULL,SYDNEY,Limestone,2361,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pindaroi,2361,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Backwater,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bald Blair,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Baldersleigh,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bassendean,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ben Lomond,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Black Mountain,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Briarbrook,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Brockley,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Brushy Creek,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Falconer,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Georges Creek,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glen Nevis,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glencoe,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Green Hills,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Guyra,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Llangothlin,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Maybole,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Mitchell,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,New Valley,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Oban,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,South Guyra,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tenterden,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,The Basin,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tubbamurra,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wandsworth,2365,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Old Mill,2369,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Stannifer,2369,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tingha,2369,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bald Nob,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Diehard,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dundee,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Furracabad,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gibraltar Range,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glen Elgin,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glen Innes,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kingsgate,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kookabookra,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Lambs Valley,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Matheson,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moggs Swamp,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moogem,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Morven,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Newton Boyd,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pinkett,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rangers Valley,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Red Range,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Reddestone,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Shannon Vale,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Swan Vale,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wellingrove,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yarrowford,2370,NULL,227500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Capoompeta,2371,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Deepwater,2371,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Emmaville,2371,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rocky Creek,2371,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Stannum,2371,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tent Hill,2371,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,The Gulf,2371,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Torrington,2371,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wellington Vale,2371,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yellow Dam,2371,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Back Creek,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Billyrimba,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Black Swamp,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bluff Rock,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bolivia,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boonoo Boonoo,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boorook,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bryans Gap,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bungulla,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Carrolls Creek,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cullendore,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Jennings,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Leechs Gully,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Liston,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mingoola,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mole River,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mount Mackenzie,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pyes Creek,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rivertree,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rocky River,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sandy Flat,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sandy Hill,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Silent Grove,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Steinbrook,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sunnyside,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tarban,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tenterfield,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,The Scrub,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Timbarra,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Willsons Downfall,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wylie Creek,2372,NULL,255000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Blue Vale,2380,NULL,353000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Emerald Hill,2380,NULL,353000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ghoolendaadi,2380,NULL,353000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gunnedah,2380,NULL,353000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kelvin,2380,NULL,353000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marys Mount,2380,NULL,353000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Milroy,2380,NULL,353000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Orange Grove,2380,NULL,353000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rangari,2380,NULL,353000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Breeza,2381,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Curlewis,2381,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Premer,2381,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tambar Springs,2381,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boggabri,2382,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Maules Creek,2382,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wean,2382,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Willala,2382,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boolcarroll,2388,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cuttabri,2388,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Jews Lagoon,2388,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Merah North,2388,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pilliga,2388,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Spring Plains,2388,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,The Pilliga,2388,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wee Waa,2388,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yarrie Lake,2388,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Baan Baa,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Back Creek,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Berrigal,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bohena Creek,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bullawa Creek,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Couradda,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Edgeroi,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Eulah Creek,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Harparary,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Jacks Creek,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kaputar,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Narrabri,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Narrabri West,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rocky Creek,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tarriaro,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Turrawan,2390,NULL,320000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Binnaway,2395,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ropers Road,2395,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Weetaliba,2395,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Baradine,2396,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Barwon,2396,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Goorianawa,2396,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kenebri,2396,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Biniguy,2399,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pallamallawa,2399,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Ashley,2400,NULL,131500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bullarah,2400,NULL,131500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Crooble,2400,NULL,131500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mallowa,2400,NULL,131500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moree,2400,NULL,131500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moree East,2400,NULL,131500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Terry Hie Hie,2400,NULL,131500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tulloona,2400,NULL,131500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yarraman,2400,NULL,131500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Balfours Peak,2402,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Coolatai,2402,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Warialda,2402,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Warialda Rail,2402,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Delungra,2403,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gragin,2403,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Myall Creek,2403,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bangheet,2404,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bingara,2404,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dinoga,2404,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Elcombe,2404,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gineroi,2404,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Keera,2404,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Pallal,2404,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Riverview,2404,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Upper Bingara,2404,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mungindi,2406,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Weemelah,2406,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boggabilla,2409,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boonal,2409,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Monkerai,2415,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Nooroo,2415,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Stroud Road,2415,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Upper Karuah River,2415,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Weismantels,2415,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Alison,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bandon Grove,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bendolba,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Brookfield,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cambra,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Chichester,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dungog,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Flat Tops,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Fosterton,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hanleys Creek,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Hilldale,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Main Creek,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Marshdale,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Martins Creek,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Munni,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Salisbury,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Stroud Hill,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Sugarloaf,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tabbil Creek,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Underbank,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wallaringa,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wallarobba,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wirragulla,2420,NULL,367500.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Fishers Hill,2421,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Paterson,2421,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tocal,2421,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Torryburn,2421,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Vacy,2421,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Webbers Creek,2421,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Back Creek,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bakers Creek,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Barrington,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Barrington Tops,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Baxters Ridge,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Belbora,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Berrico,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bindera,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bowman,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bowman Farm,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bretti,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bulliac,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bundook,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Callaghans Creek,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cobark,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Coneac,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Copeland,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Craven,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Craven Plateau,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Curricabark,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Dewitt,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Faulkland,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Forbesdale,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gangat,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Giro,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Glen Ward,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gloucester,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Gloucester Tops,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Invergordon,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Kia Ora,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mares Run,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mernot,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mograni,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Moppy,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rawdon Vale,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Rookhurst,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Stratford,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Terreel,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tibbuc,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Titaatee Creek,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Tugrabakh,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Upper Bowman,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wallanbah,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wards River,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Waukivory,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Woko,2422,NULL,340560.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bombah Point,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Boolambayte,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bulahdelah,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Bungwahl,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Coolongolook,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Crawford River,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Markwell,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mayers Flat,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Mungo Brush,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Myall Lake,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Nerong,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Seal Rocks,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Topi Topi,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Upper Myall,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Violet Hill,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wallingat,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wang Wauk,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Warranulla,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Willina,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Wootton,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Yagon,2423,NULL,330000.00,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Caffreys Flat,2424,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cells River,2424,NULL,NULL,2017,6
NSW,NEW SOUTH WALES,NULL,SYDNEY,Cooplacurripa,2424,NULL,NULL,2017,6
